vhu,source,destination,started_at,completed_at
357020141242951978,6-13-01-08-999-01,6-13-01-08-999-01,15.03.2021 16:55:09,15.03.2021 16:55:10
357020141242951909,6-13-01-08-999-01,6-13-01-08-999-01,15.03.2021 16:55:12,15.03.2021 16:55:14
357020141243010513,6-13-01-08-998-01,6-13-01-08-998-01,15.03.2021 16:55:15,15.03.2021 16:55:18
357020141243009708,6-13-01-08-998-01,6-13-01-08-998-01,15.03.2021 16:55:19,15.03.2021 16:55:21
357020141242947117,6-13-01-08-998-01,6-13-01-08-998-01,15.03.2021 16:55:22,15.03.2021 16:55:24
357020141242945885,6-13-01-08-998-01,6-13-01-08-998-01,15.03.2021 16:55:26,15.03.2021 16:55:27
357020141243119513,6-12-03-04-920-01,6-12-80-90-043-01,15.03.2021 16:55:29,15.03.2021 16:55:35
357020141243090973,6-13-01-09-999-01,6-13-01-09-999-01,15.03.2021 16:55:34,15.03.2021 16:55:35
357020141243089304,6-13-01-09-999-01,6-13-01-09-999-01,15.03.2021 16:55:37,15.03.2021 16:55:39
357020141243119049,6-12-03-04-920-01,6-12-80-90-043-01,15.03.2021 16:55:40,15.03.2021 16:55:41
357020141243089380,6-13-01-09-999-01,6-13-01-09-999-01,15.03.2021 16:55:40,15.03.2021 16:55:41
357020141243085863,6-13-01-09-998-01,6-13-01-09-998-01,15.03.2021 16:55:43,15.03.2021 16:55:45
357020141243078476,6-13-01-09-998-01,6-13-01-09-998-01,15.03.2021 16:55:46,15.03.2021 16:55:48
357020141243088680,6-13-01-09-998-01,6-13-01-09-998-01,15.03.2021 16:55:49,15.03.2021 16:55:50
357020141243072702,6-13-01-09-998-01,6-13-01-09-998-01,15.03.2021 16:55:52,15.03.2021 16:55:54
357020141243062482,6-12-01-08-999-01,6-12-01-08-043-22,15.03.2021 16:55:54,15.03.2021 16:56:37
357020141243087423,6-13-01-10-998-01,6-13-01-10-998-01,15.03.2021 16:55:59,15.03.2021 16:56:01
357020141243080523,6-13-01-10-998-01,6-13-01-10-998-01,15.03.2021 16:56:03,15.03.2021 16:56:05
357020141243095527,6-13-01-10-998-01,6-13-01-10-998-01,15.03.2021 16:56:07,15.03.2021 16:56:09
357020141238007184,6-12-01-07-018-30,6-12-01-07-999-01,15.03.2021 16:56:09,15.03.2021 16:56:30
357020141243095305,6-13-01-10-998-01,6-13-01-10-998-01,15.03.2021 16:56:12,15.03.2021 16:56:14
357020141243095527,6-13-01-10-998-01,6-13-01-10-998-01,15.03.2021 16:56:16,15.03.2021 16:56:21
357020141234458867,6-13-01-11-998-01,6-13-01-11-998-01,15.03.2021 16:56:28,15.03.2021 16:56:31
357020141240675104,6-13-01-15-999-01,6-13-01-15-999-01,15.03.2021 16:56:37,15.03.2021 16:56:41
357020141240458486,6-13-01-30-029-50,6-13-01-30-999-01,15.03.2021 16:56:46,15.03.2021 16:57:31
357020141243116543,6-13-01-15-998-01,6-13-01-15-998-01,15.03.2021 16:56:49,15.03.2021 16:56:51
357020141238934046,6-12-01-08-025-40,6-12-01-08-999-01,15.03.2021 16:56:50,15.03.2021 16:57:22
357020141243116550,6-13-01-15-998-01,6-13-01-15-998-01,15.03.2021 16:56:53,15.03.2021 16:56:54
357020141243047922,6-13-01-16-999-01,6-13-01-16-999-01,15.03.2021 16:57:01,15.03.2021 16:57:03
357020141243055156,6-13-01-16-999-01,6-13-01-16-999-01,15.03.2021 16:57:04,15.03.2021 16:57:06
357020141243045133,6-13-01-16-999-01,6-13-01-16-999-01,15.03.2021 16:57:10,15.03.2021 16:57:13
357020141239572155,6-12-01-09-020-50,6-12-01-09-999-01,15.03.2021 16:57:35,15.03.2021 16:58:00
357020141243045133,6-13-01-16-999-01,6-13-01-16-999-01,15.03.2021 16:57:35,15.03.2021 16:57:37
357020141243050229,6-13-01-16-998-01,6-13-01-16-998-01,15.03.2021 16:57:38,15.03.2021 16:57:40
357020141243080073,6-13-01-16-998-01,6-13-01-16-998-01,15.03.2021 16:57:41,15.03.2021 16:57:43
357020141243011626,6-12-01-08-999-01,6-12-01-08-053-22,15.03.2021 16:57:48,15.03.2021 16:58:42
357020141243101037,6-13-01-17-999-01,6-13-01-17-999-01,15.03.2021 16:57:52,15.03.2021 16:57:55
357020141243101082,6-13-01-17-999-01,6-13-01-17-999-01,15.03.2021 16:57:56,15.03.2021 16:57:58
357020141243106506,6-13-77-17-999-01,6-13-77-17-999-01,15.03.2021 16:58:02,15.03.2021 16:58:05
357020141243105363,6-13-77-18-999-01,6-13-77-18-999-01,15.03.2021 16:58:07,15.03.2021 16:58:09
357020141243048394,6-13-77-19-999-01,6-13-77-19-999-01,15.03.2021 16:58:10,15.03.2021 16:58:12
357020141243101563,6-13-77-21-999-01,6-13-77-21-999-01,15.03.2021 16:58:14,15.03.2021 16:58:17
357020141243100290,6-13-77-23-999-01,6-13-77-23-999-01,15.03.2021 16:58:19,15.03.2021 16:58:21
357020141243088352,6-13-01-18-999-01,6-13-01-18-999-01,15.03.2021 16:58:35,15.03.2021 16:58:39
357020141240642854,6-13-01-23-046-40,6-13-01-23-888-01,15.03.2021 16:58:36,15.03.2021 16:59:12
357020141240059485,6-12-01-09-042-50,6-12-01-09-998-01,15.03.2021 16:58:39,15.03.2021 16:59:04
357020141243088512,6-13-01-18-999-01,6-13-01-18-999-01,15.03.2021 16:58:41,15.03.2021 16:58:42
357020141243088376,6-13-01-18-999-01,6-13-01-18-999-01,15.03.2021 16:58:44,15.03.2021 16:58:47
357020141243088383,6-13-01-18-999-01,6-13-01-18-999-01,15.03.2021 16:58:48,15.03.2021 16:58:49
357020141243026934,6-13-01-19-999-01,6-13-01-19-999-01,15.03.2021 16:58:53,15.03.2021 16:58:57
357020141242925856,6-13-01-19-999-01,6-13-01-19-999-01,15.03.2021 16:58:59,15.03.2021 16:59:01
357020141243045942,6-13-01-19-999-01,6-13-01-19-999-01,15.03.2021 16:59:02,15.03.2021 16:59:04
357020141240427451,6-12-01-08-044-22,6-12-01-08-998-01,15.03.2021 16:59:04,15.03.2021 16:59:41
357020141243010032,6-13-01-19-998-01,6-13-01-19-998-01,15.03.2021 16:59:05,15.03.2021 16:59:07
357020141238870221,6-13-01-19-998-01,6-13-01-19-998-01,15.03.2021 16:59:11,15.03.2021 16:59:13
357020141216256405,6-12-01-13-045-22,6-12-01-15-998-01,15.03.2021 16:59:17,15.03.2021 17:00:19
357020141243109439,6-13-88-01-999-01,6-13-88-01-999-01,15.03.2021 16:59:18,15.03.2021 16:59:20
357020141243109583,6-13-88-02-999-01,6-13-88-02-999-01,15.03.2021 16:59:22,15.03.2021 16:59:24
357020141240583096,6-13-88-03-999-01,6-13-88-03-999-01,15.03.2021 16:59:26,15.03.2021 16:59:27
357020141243053374,6-13-01-20-999-01,6-13-01-20-999-01,15.03.2021 16:59:41,15.03.2021 16:59:43
357020141243085146,6-13-01-20-998-01,6-13-01-20-999-01,15.03.2021 17:00:33,15.03.2021 17:00:35
357020141201364696,6-13-01-20-999-01,6-13-01-20-999-01,15.03.2021 17:00:37,15.03.2021 17:00:38
357020141243053374,6-13-01-20-999-01,6-13-01-20-999-01,15.03.2021 17:00:40,15.03.2021 17:00:42
357020141238499996,6-12-01-16-015-60,6-12-01-16-999-01,15.03.2021 17:00:42,15.03.2021 17:01:13
357020141243070326,6-13-01-20-999-01,6-13-01-20-999-01,15.03.2021 17:00:44,15.03.2021 17:00:45
357020141240276684,6-12-01-15-022-40,6-12-01-15-999-01,15.03.2021 17:00:50,15.03.2021 17:01:21
357020141243080479,6-13-03-01-042-01,6-12-04-08-066-10,15.03.2021 17:01:25,15.03.2021 17:03:24
357020141240379316,6-12-01-22-051-40,6-12-01-22-999-01,15.03.2021 17:01:32,15.03.2021 17:02:22
357020141240332557,6-12-01-16-051-50,6-12-01-16-999-01,15.03.2021 17:01:52,15.03.2021 17:02:28
357020141240245048,6-12-01-15-025-30,6-12-01-15-999-01,15.03.2021 17:01:54,15.03.2021 17:02:25
357020141243121134,6-12-03-02-997-01,6-13-01-06-998-01,15.03.2021 17:02:11,15.03.2021 17:03:46
357020141243099976,6-02-08-02-888-01,6-02-01-15-888-01,15.03.2021 17:02:11,15.03.2021 17:02:55
357020141243084798,6-13-01-20-998-01,6-13-01-20-998-01,15.03.2021 17:02:52,15.03.2021 17:02:54
357020141243102911,6-02-08-02-888-01,6-02-01-15-888-01,15.03.2021 17:02:56,15.03.2021 17:02:58
357020141239695540,6-12-01-15-041-23,6-12-01-15-999-01,15.03.2021 17:03:00,15.03.2021 17:03:30
357020141243099570,6-13-01-21-998-01,6-13-01-21-998-01,15.03.2021 17:03:08,15.03.2021 17:03:12
357020141243099600,6-13-01-21-998-01,6-13-01-21-998-01,15.03.2021 17:03:14,15.03.2021 17:03:15
357020141243099624,6-13-01-21-998-01,6-13-01-21-998-01,15.03.2021 17:03:17,15.03.2021 17:03:19
357020141243102386,6-13-01-22-999-01,6-13-01-22-999-01,15.03.2021 17:03:25,15.03.2021 17:03:27
357020141243102416,6-13-01-22-999-01,6-13-01-22-999-01,15.03.2021 17:03:30,15.03.2021 17:03:34
357020141243116697,6-02-03-03-999-01,6-12-20-02-999-01,15.03.2021 17:03:37,15.03.2021 17:04:42
357020141243111173,6-12-20-03-231-01,SPE_14,15.03.2021 17:03:43,15.03.2021 17:04:14
357020141243121318,6-12-03-02-997-01,6-13-01-06-998-01,15.03.2021 17:03:49,15.03.2021 17:03:51
357020141243102423,6-13-01-22-999-01,6-13-01-22-999-01,15.03.2021 17:03:55,15.03.2021 17:04:01
357020141241773502,6-12-01-03-049-22,6-12-01-03-999-01,15.03.2021 17:04:04,15.03.2021 17:04:31
357020141243116901,6-13-20-02-023-01,6-13-66-23-999-01,15.03.2021 17:04:07,15.03.2021 17:05:15
357020141239931129,6-12-01-24-014-50,6-12-01-24-998-01,15.03.2021 17:04:15,15.03.2021 17:04:31
357020141243117069,6-12-20-03-231-01,6-12-44-40-005-01,15.03.2021 17:04:15,15.03.2021 17:05:49
357020141243111661,6-12-03-04-910-01,6-12-80-90-046-01,15.03.2021 17:04:26,15.03.2021 17:05:22
357020141243087362,6-12-01-24-998-01,6-12-01-24-030-60,15.03.2021 17:04:58,15.03.2021 17:06:14
357020141243097446,6-12-01-03-998-01,6-12-01-03-044-21,15.03.2021 17:05:01,15.03.2021 17:05:38
357020141243117168,6-13-20-02-024-01,SPE_36,15.03.2021 17:05:04,15.03.2021 17:05:21
357020141243102423,6-13-01-22-999-01,6-13-01-22-999-01,15.03.2021 17:05:04,15.03.2021 17:05:07
357020141243004116,6-13-01-23-999-01,6-13-01-23-999-01,15.03.2021 17:05:14,15.03.2021 17:05:16
357020141240270897,6-12-01-27-054-40,6-12-01-27-998-01,15.03.2021 17:05:17,15.03.2021 17:05:53
357020141243005236,6-13-01-23-999-01,6-13-01-23-999-01,15.03.2021 17:05:18,15.03.2021 17:05:19
357020141243005267,6-13-01-23-999-01,6-13-01-23-999-01,15.03.2021 17:05:21,15.03.2021 17:05:24
357020141243110602,6-12-03-04-910-01,6-12-80-90-046-01,15.03.2021 17:05:23,15.03.2021 17:05:25
357020141243117571,6-13-20-02-024-01,6-13-66-60-007-01,15.03.2021 17:05:23,15.03.2021 17:06:12
357020141243112323,6-12-20-02-075-01,6-02-01-10-888-01,15.03.2021 17:05:24,15.03.2021 17:06:15
357020141242959615,6-13-01-01-999-01,6-13-01-01-046-22,15.03.2021 17:05:51,15.03.2021 17:06:37
357020141243111173,SPE_14,6-12-33-30-006-01,15.03.2021 17:05:51,15.03.2021 17:06:50
357020141242771859,6-13-01-04-889-01,6-13-01-04-888-01,15.03.2021 17:05:53,15.03.2021 17:05:56
357020141237926547,6-13-01-03-888-01,6-13-01-03-888-01,15.03.2021 17:05:58,15.03.2021 17:06:05
357020141243093660,6-12-01-03-998-01,6-12-01-03-054-22,15.03.2021 17:06:06,15.03.2021 17:06:50
357020141238585484,6-13-01-03-888-01,6-13-01-03-888-01,15.03.2021 17:06:07,15.03.2021 17:06:13
357020141243101099,6-12-03-03-030-01,6-12-01-13-998-01,15.03.2021 17:06:12,15.03.2021 17:07:29
357020141243101099,6-12-03-03-030-01,6-12-01-13-998-01,15.03.2021 17:06:12,15.03.2021 17:07:29
357020141243117168,SPE_36,6-13-66-60-008-01,15.03.2021 17:06:14,15.03.2021 17:06:17
357020141238421775,6-13-01-02-888-01,6-13-01-02-889-01,15.03.2021 17:06:16,15.03.2021 17:06:19
357020141243112538,6-12-20-02-075-01,6-02-01-10-888-01,15.03.2021 17:06:16,15.03.2021 17:06:21
357020141243005267,6-13-01-23-999-01,6-13-01-23-999-01,15.03.2021 17:06:22,15.03.2021 17:06:23
357020141239025705,6-13-01-13-031-40,6-13-01-13-999-01,15.03.2021 17:06:23,15.03.2021 17:06:48
357020141243005236,6-13-01-23-999-01,6-13-01-23-999-01,15.03.2021 17:06:25,15.03.2021 17:06:27
357020141243004116,6-13-01-23-999-01,6-13-01-23-999-01,15.03.2021 17:06:29,15.03.2021 17:06:31
357020141243015891,6-13-01-23-998-01,6-13-01-23-998-01,15.03.2021 17:06:37,15.03.2021 17:06:40
357020141243015877,6-13-01-23-998-01,6-13-01-23-998-01,15.03.2021 17:06:41,15.03.2021 17:06:45
357020141243087348,6-12-01-24-998-01,6-12-01-24-038-60,15.03.2021 17:06:42,15.03.2021 17:07:26
357020141239919646,6-12-01-27-060-22,6-12-01-27-998-01,15.03.2021 17:06:46,15.03.2021 17:08:02
357020141243015839,6-13-01-23-998-01,6-13-01-23-998-01,15.03.2021 17:06:47,15.03.2021 17:06:49
357020141243081612,6-13-01-24-999-01,6-13-01-24-999-01,15.03.2021 17:06:55,15.03.2021 17:06:56
357020141243081698,6-13-01-24-999-01,6-13-01-24-999-01,15.03.2021 17:06:58,15.03.2021 17:07:01
357020141243079589,6-13-01-01-998-01,6-13-01-01-048-10,15.03.2021 17:07:00,15.03.2021 17:07:40
357020141243047366,6-12-01-34-998-01,6-12-01-34-050-23,15.03.2021 17:07:01,15.03.2021 17:07:42
357020141243081636,6-13-01-24-999-01,6-13-01-24-999-01,15.03.2021 17:07:03,15.03.2021 17:07:04
357020141243081681,6-13-01-24-999-01,6-13-01-24-999-01,15.03.2021 17:07:08,15.03.2021 17:07:10
357020141243081667,6-13-01-24-999-01,6-13-01-24-999-01,15.03.2021 17:07:12,15.03.2021 17:07:14
357020141243081674,6-13-01-24-999-01,6-13-01-24-999-01,15.03.2021 17:07:16,15.03.2021 17:07:17
357020141243078940,6-13-01-24-998-01,6-13-01-24-998-01,15.03.2021 17:07:19,15.03.2021 17:07:22
357020141243118677,6-12-20-03-231-01,SPE_14,15.03.2021 17:07:23,15.03.2021 17:08:00
357020141243093363,6-12-20-02-075-01,6-02-01-14-888-01,15.03.2021 17:07:24,15.03.2021 17:09:36
357020141236728845,6-13-01-24-998-01,6-13-01-24-998-01,15.03.2021 17:07:24,15.03.2021 17:07:26
357020141243101099,6-12-01-13-998-01,6-12-01-13-998-01,15.03.2021 17:07:31,15.03.2021 17:07:38
357020141239880885,6-13-01-13-032-60,6-13-01-13-998-01,15.03.2021 17:07:32,15.03.2021 17:08:03
357020141236729613,6-13-01-25-999-01,6-13-01-25-999-01,15.03.2021 17:07:33,15.03.2021 17:07:35
357020141243001863,6-13-01-25-999-01,6-13-01-25-999-01,15.03.2021 17:07:37,15.03.2021 17:07:38
357020141242518836,6-12-01-04-999-01,LPE_13,15.03.2021 17:07:38,15.03.2021 17:07:41
357020141243001870,6-13-01-25-999-01,6-13-01-25-999-01,15.03.2021 17:07:40,15.03.2021 17:07:41
357020141242673320,6-12-01-04-999-01,LPE_13,15.03.2021 17:07:42,15.03.2021 17:07:45
357020141243001887,6-13-01-25-999-01,6-13-01-25-999-01,15.03.2021 17:07:43,15.03.2021 17:07:44
357020141242999987,6-13-01-25-998-01,6-13-01-25-998-01,15.03.2021 17:07:46,15.03.2021 17:07:48
357020141242999963,6-13-01-25-998-01,6-13-01-25-998-01,15.03.2021 17:07:49,15.03.2021 17:07:52
357020141243122162,6-12-03-02-998-01,6-13-01-06-998-01,15.03.2021 17:07:50,15.03.2021 17:09:46
357020141243087355,6-12-01-24-998-01,6-12-01-24-042-60,15.03.2021 17:07:51,15.03.2021 17:08:44
357020141242999949,6-13-01-25-998-01,6-13-01-25-998-01,15.03.2021 17:07:53,15.03.2021 17:07:55
357020141238179522,6-12-01-05-999-01,LPE_13,15.03.2021 17:07:56,15.03.2021 17:07:59
357020141236730862,6-13-01-25-998-01,6-13-01-25-998-01,15.03.2021 17:07:58,15.03.2021 17:08:00
357020141222117363,6-12-01-05-999-01,LPE_13,15.03.2021 17:08:01,15.03.2021 17:08:04
357020141243119353,6-12-20-03-231-01,6-12-33-30-005-01,15.03.2021 17:08:01,15.03.2021 17:09:15
357020141243080325,6-13-01-01-998-01,6-13-01-01-014-70,15.03.2021 17:08:05,15.03.2021 17:08:59
357020141243116390,6-13-20-02-022-01,6-13-20-02-022-01,15.03.2021 17:08:07,15.03.2021 17:08:09
357020141242070112,6-13-88-28-999-01,6-13-88-27-999-01,15.03.2021 17:08:09,15.03.2021 17:08:12
357020141243119452,6-13-20-02-022-01,6-13-20-02-022-01,15.03.2021 17:08:11,15.03.2021 17:08:13
357020141242066054,6-13-88-28-999-01,6-13-88-27-999-01,15.03.2021 17:08:14,15.03.2021 17:08:16
357020141243061201,6-12-01-34-998-01,6-12-01-34-052-23,15.03.2021 17:08:14,15.03.2021 17:09:08
357020141242057021,6-13-88-27-999-01,6-13-88-27-999-01,15.03.2021 17:08:18,15.03.2021 17:08:21
357020141242050756,6-13-88-27-999-01,6-13-88-27-999-01,15.03.2021 17:08:22,15.03.2021 17:08:25
357020141243084194,6-12-01-02-999-01,6-12-01-02-037-60,15.03.2021 17:08:27,15.03.2021 17:09:12
357020141236740878,6-13-01-27-998-01,6-13-01-27-998-01,15.03.2021 17:08:30,15.03.2021 17:08:33
357020141240722938,6-13-01-27-998-01,6-13-01-27-998-01,15.03.2021 17:08:35,15.03.2021 17:08:37
357020141235277535,6-13-01-13-030-40,6-13-01-13-998-01,15.03.2021 17:08:38,15.03.2021 17:09:12
357020141243117458,6-13-20-02-024-01,SPE_36,15.03.2021 17:08:42,15.03.2021 17:09:06
357020141243116390,6-13-20-02-022-01,6-13-66-27-999-01,15.03.2021 17:08:46,15.03.2021 17:09:42
357020141243100177,6-13-01-28-999-01,6-13-01-28-999-01,15.03.2021 17:08:47,15.03.2021 17:08:49
357020141243100405,6-13-01-28-999-01,6-13-01-28-999-01,15.03.2021 17:08:51,15.03.2021 17:08:52
357020141243100436,6-13-01-28-999-01,6-13-01-28-999-01,15.03.2021 17:08:54,15.03.2021 17:08:55
357020141242993480,6-13-01-28-998-01,6-13-01-28-998-01,15.03.2021 17:08:56,15.03.2021 17:08:58
357020141242993459,6-13-01-28-998-01,6-13-01-28-998-01,15.03.2021 17:09:01,15.03.2021 17:09:03
357020141242993442,6-13-01-28-998-01,6-13-01-28-998-01,15.03.2021 17:09:04,15.03.2021 17:09:06
357020141243117830,6-13-20-02-024-01,6-13-77-01-999-01,15.03.2021 17:09:07,15.03.2021 17:10:10
357020141242989988,6-13-01-29-999-01,6-13-01-29-999-01,15.03.2021 17:09:12,15.03.2021 17:09:14
357020141242990014,6-13-01-29-999-01,6-13-01-29-999-01,15.03.2021 17:09:15,15.03.2021 17:09:16
357020141243118677,SPE_14,6-12-33-30-008-01,15.03.2021 17:09:16,15.03.2021 17:09:55
357020141242990021,6-13-01-29-999-01,6-13-01-29-999-01,15.03.2021 17:09:18,15.03.2021 17:09:19
357020141242991578,6-13-01-29-998-01,6-13-01-29-998-01,15.03.2021 17:09:21,15.03.2021 17:09:23
357020141242991554,6-13-01-29-998-01,6-13-01-29-998-01,15.03.2021 17:09:24,15.03.2021 17:09:26
357020141242991523,6-13-01-29-998-01,6-13-01-29-998-01,15.03.2021 17:09:27,15.03.2021 17:09:29
357020141243086143,6-13-01-01-998-01,6-13-01-01-016-50,15.03.2021 17:09:31,15.03.2021 17:09:59
357020141243081575,6-12-01-02-999-01,6-12-01-02-053-40,15.03.2021 17:09:33,15.03.2021 17:10:26
357020141238421775,6-13-01-02-889-01,6-12-03-80-041-01,15.03.2021 17:09:36,15.03.2021 17:09:39
357020141240458486,6-13-01-30-999-01,6-13-01-30-999-01,15.03.2021 17:09:36,15.03.2021 17:09:39
357020141239917475,6-12-01-27-058-22,6-12-01-27-998-01,15.03.2021 17:09:37,15.03.2021 17:09:44
357020141242988752,6-13-01-30-999-01,6-13-01-30-999-01,15.03.2021 17:09:40,15.03.2021 17:09:42
357020141239702507,6-12-20-02-075-01,6-02-01-14-888-01,15.03.2021 17:09:40,15.03.2021 17:09:42
357020141237926547,6-13-01-03-888-01,6-12-03-80-041-01,15.03.2021 17:09:40,15.03.2021 17:09:43
357020141242988783,6-13-01-30-999-01,6-13-01-30-999-01,15.03.2021 17:09:43,15.03.2021 17:09:45
357020141243094537,6-12-01-34-999-01,6-12-01-34-047-23,15.03.2021 17:09:43,15.03.2021 17:10:26
357020141238585484,6-13-01-03-888-01,6-12-03-80-041-01,15.03.2021 17:09:45,15.03.2021 17:09:47
357020141243087317,6-12-01-25-998-01,6-12-01-25-038-20,15.03.2021 17:09:46,15.03.2021 17:10:23
357020141243119452,6-13-20-02-022-01,6-13-77-23-999-01,15.03.2021 17:09:46,15.03.2021 17:10:09
357020141242988790,6-13-01-30-999-01,6-13-01-30-999-01,15.03.2021 17:09:47,15.03.2021 17:09:48
357020141243122193,6-12-03-02-998-01,6-13-01-06-998-01,15.03.2021 17:09:47,15.03.2021 17:09:51
357020141242991127,6-13-01-30-998-01,6-13-01-30-998-01,15.03.2021 17:09:50,15.03.2021 17:09:52
357020141242518836,LPE_13,6-12-03-80-042-01,15.03.2021 17:09:53,15.03.2021 17:09:55
357020141242991097,6-13-01-30-998-01,6-13-01-30-998-01,15.03.2021 17:09:53,15.03.2021 17:09:56
357020141242991042,6-13-01-30-998-01,6-13-01-30-998-01,15.03.2021 17:09:57,15.03.2021 17:09:59
357020141242673320,LPE_13,6-12-03-80-042-01,15.03.2021 17:10:01,15.03.2021 17:10:03
357020141240458103,6-13-01-30-999-01,6-13-01-30-998-01,15.03.2021 17:10:01,15.03.2021 17:10:03
357020141243119414,6-12-03-02-087-01,6-13-01-12-999-01,15.03.2021 17:10:01,15.03.2021 17:11:43
357020141238179522,LPE_13,6-12-03-80-042-01,15.03.2021 17:10:04,15.03.2021 17:10:06
357020141222117363,LPE_13,6-12-03-80-042-01,15.03.2021 17:10:07,15.03.2021 17:10:09
357020141243117458,SPE_36,6-13-77-01-999-01,15.03.2021 17:10:12,15.03.2021 17:10:15
357020141243119346,6-12-20-03-231-01,SPE_14,15.03.2021 17:10:30,15.03.2021 17:10:59
357020141240645398,6-13-01-28-888-01,6-13-01-28-888-01,15.03.2021 17:10:34,15.03.2021 17:10:35
357020141243122834,SPE_31,6-13-01-04-999-01,15.03.2021 17:10:41,15.03.2021 17:11:56
357020141240608089,6-13-01-06-999-01,6-13-66-12-999-01,15.03.2021 17:10:44,15.03.2021 17:11:03
357020141243079510,6-12-01-02-999-01,6-12-01-02-053-50,15.03.2021 17:10:47,15.03.2021 17:11:31
357020141239568684,6-13-01-19-039-20,6-13-01-19-999-01,15.03.2021 17:10:47,15.03.2021 17:11:07
357020141214672726,6-02-01-02-888-01,6-98-01-02-061-10,15.03.2021 17:10:49,15.03.2021 17:11:33
357020141243027252,6-12-01-34-999-01,6-12-01-34-057-22,15.03.2021 17:10:50,15.03.2021 17:11:46
357020141240642854,6-13-01-23-888-01,6-13-01-23-888-01,15.03.2021 17:10:50,15.03.2021 17:10:53
357020141243088574,6-12-01-25-998-01,6-12-01-25-052-50,15.03.2021 17:10:58,15.03.2021 17:11:57
357020141243086198,6-13-01-01-998-01,6-13-01-01-050-60,15.03.2021 17:11:09,15.03.2021 17:11:11
357020141243119889,6-12-20-03-231-01,6-12-20-03-999-01,15.03.2021 17:11:09,15.03.2021 17:11:30
357020141242386633,6-13-01-16-888-01,6-13-01-16-888-01,15.03.2021 17:11:09,15.03.2021 17:11:12
357020141240941704,6-12-01-28-059-50,6-12-01-28-998-01,15.03.2021 17:11:11,15.03.2021 17:11:44
357020141238950008,6-13-01-04-999-01,6-13-66-12-999-01,15.03.2021 17:11:17,15.03.2021 17:11:41
357020141243119056,6-13-20-02-022-01,SPE_35,15.03.2021 17:11:22,15.03.2021 17:11:45
357020141235415876,6-13-01-12-888-01,6-13-01-12-888-01,15.03.2021 17:11:27,15.03.2021 17:11:31
357020141243123558,SPE_22,6-12-01-13-999-01,15.03.2021 17:11:30,15.03.2021 17:13:30
357020141242253591,6-12-01-13-999-01,LPE_13,15.03.2021 17:11:40,15.03.2021 17:11:51
357020141239916270,6-13-01-04-999-01,6-13-66-12-999-01,15.03.2021 17:11:43,15.03.2021 17:11:46
357020141243098948,6-12-03-02-087-01,6-13-01-12-999-01,15.03.2021 17:11:44,15.03.2021 17:11:47
357020141243119612,6-13-20-02-022-01,6-13-66-60-001-01,15.03.2021 17:11:51,15.03.2021 17:12:42
357020141243079541,6-12-01-02-999-01,6-12-01-02-039-70,15.03.2021 17:11:52,15.03.2021 17:12:37
357020141240059485,6-12-01-09-998-01,LPE_13,15.03.2021 17:11:53,15.03.2021 17:11:56
357020141242771859,6-13-01-04-888-01,6-13-01-04-888-01,15.03.2021 17:11:56,15.03.2021 17:11:59
